token	complexity
biodiversity	0.421875
biodiversity	0.428571429
detention	0.296875
emphasis	0.297619048
emphasis	0.323529412
emphasis	0.375
outermost	0.297619048
outermost	0.307692308
Commissioners	0.297619048
Commissioners	0.40625
suggestion	0.3
inaccuracy	0.3
page	0.3
Climate	0.3
Prime	0.3
Section	0.3
Amsterdam	0.3
Amsterdam	0.316666667
strengthening	0.3
strengthening	0.359375
Directives	0.3
Directives	0.342105263
Directives	0.367647059
delegations	0.3
delegations	0.382352941
delegations	0.388888889
delegations	0.416666667
assurances	0.3
intentions	0.3
Ms	0.3
testimonies	0.3
criteria	0.3
criteria	0.3125
criteria	0.339285714
bloggers	0.3
reflection	0.3
remembrance	0.3
interventions	0.302631579
interventions	0.333333333
interventions	0.352941176
interventions	0.361111111
Brussels	0.302631579
Malta	0.302631579
Malta	0.3375
Malta	0.410714286
Malta	0.416666667
Programme	0.302631579
blogs	0.302631579
identifiers	0.302631579
identifiers	0.34375
Mediterranean	0.303571429
Mediterranean	0.323529412
traffickers	0.375
discrimination	0.319444444
insertion	0.40625
briefly	0.305555556
chair	0.305555556
code	0.305555556
ballooning	0.305555556
enzymes	0.485294118
veto	0.306818182
Waiver	0.308823529
infringement	0.308823529
infringement	0.35
infringement	0.452380952
infringement	0.483333333
Madame	0.308823529
culmination	0.308823529
railways	0.308823529
deals	0.308823529
pensions	0.308823529
Holding	0.308823529
powerlessness	0.30952381
polygamy	0.30952381
incidence	0.384615385
Bureau	0.30952381
coherence	0.3125
Esther	0.409090909
Objective	0.3125
Objective	0.366666667
Labelling	0.3125
Labelling	0.333333333
September	0.3125
Congo	0.3125
Congo	0.35
Congo	0.3625
Dublin	0.3125
queues	0.3125
Declaration	0.3125
conclusions	0.3125
friend	0.3125
epidemics	0.3125
immunity	0.315217391
union	0.315217391
hostages	0.315217391
mandates	0.315789474
mandates	0.323529412
chairperson	0.315789474
chairperson	0.386363636
socialists	0.315789474
Professor	0.315789474
handling	0.315789474
Certification	0.316666667
Macedonia	0.316666667
Macedonia	0.425
Jackson	0.316666667
dementia	0.316666667
expulsion	0.316666667
Socialist	0.316666667
Balkans	0.316666667
Balkans	0.35
referendum	0.316666667
referendum	0.359375
referendum	0.375
referendum	0.381578947
referendum	0.3875
Accession	0.316666667
Accession	0.444444444
Accession	0.514705882
Accession	0.535714286
Accession	0.607142857
van	0.316666667
van	0.322916667
Civilisations	0.316666667
Centre	0.318181818
Centre	0.323529412
allocation	0.319444444
allocation	0.366666667
Sudanese	0.319444444
delegation	0.319444444
delegation	0.375
Supreme	0.319444444
shadow	0.319444444
professions	0.319444444
Moscow	0.319444444
accountability	0.319444444
accountability	0.328947368
declarations	0.319444444
declarations	0.35
declarations	0.366666667
declarations	0.375
scope	0.319444444
Pacific	0.321428571
flocks	0.333333333
nominations	0.321428571
eco	0.321428571
proliferation	0.321428571
statesman	0.321428571
Baltic	0.321428571
Baltic	0.483333333
schemes	0.321428571
Renewable	0.321428571
Zimbabwe	0.321428571
Zimbabwe	0.392857143
suspension	0.323529412
prosecutions	0.323529412
outset	0.323529412
Forum	0.323529412
External	0.323529412
conscience	0.328125
disparities	0.325
Technical	0.325
parameter	0.325
parameter	0.382352941
rulings	0.325
Crawley	0.326086957
ravages	0.326923077
sustainability	0.326923077
sustainability	0.338235294
sustainability	0.35
sustainability	0.375
sustainability	0.446428571
Conduct	0.326923077
Programming	0.328125
residence	0.328125
assent	0.328125
assent	0.375
complainants	0.328125
obligations	0.328125
kilometre	0.328947368
Producers	0.328947368
recast	0.328947368
recast	0.455882353
contractor	0.328947368
recoveries	0.328947368
Stabilisation	0.328947368
Stabilisation	0.357142857
Stabilisation	0.446428571
Stabilisation	0.486111111
Stabilisation	0.516666667
Imports	0.333333333
Anna	0.333333333
tariffs	0.333333333
consolidation	0.333333333
vehicles	0.333333333
locomotives	0.333333333
Portas	0.333333333
dimension	0.333333333
Budgetary	0.333333333
Budgetary	0.410714286
Budgetary	0.411764706
Budgetary	0.421875
Budgetary	0.446428571
preparedness	0.333333333
preparedness	0.416666667
gremlin	0.333333333
Luxembourg	0.333333333
Luxembourg	0.4375
Luxembourg	0.464285714
overbooking	0.3375
cargos	0.3375
provisions	0.3375
provisions	0.375
Voiceless	0.3375
directive	0.3375
directive	0.338235294
parliament	0.3375
pensioners	0.338235294
Catherine	0.338235294
extremism	0.338235294
extremism	0.464285714
Regulatory	0.338235294
margin	0.339285714
pension	0.339285714
breather	0.339285714
jurisdictions	0.339285714
debtor	0.340909091
elite	0.342105263
flavouring	0.342105263
Pakistanis	0.342105263
debits	0.34375
emergencies	0.34375
transplantation	0.367647059
tsunami	0.34375
methodology	0.34375
safeguards	0.34375
safeguards	0.361111111
Memorandum	0.34375
covenants	0.34375
indulgence	0.34375
Belgians	0.347222222
Revision	0.347222222
adheres	0.347222222
Appointments	0.347222222
ideology	0.35
outbreak	0.35
outbreak	0.404761905
speculators	0.35
Portugal	0.35
cultivation	0.35
bluefin	0.35
bluefin	0.425
bluefin	0.470588235
doping	0.35
Sturdy	0.35
upswing	0.35
instability	0.35
foodstuffs	0.35
compartments	0.35
exporter	0.35
draftsmen	0.35
draftsmen	0.444444444
draftsmen	0.5
regime	0.35
era	0.352272727
Mauritania	0.352941176
Mauritania	0.44047619
Mauritania	0.53125
Mauritania	0.553571429
Globalisation	0.352941176
Globalisation	0.3875
Globalisation	0.447368421
Globalisation	0.46875
Globalisation	0.611111111
brickwork	0.352941176
pledges	0.352941176
residues	0.352941176
modulation	0.475
modulation	0.5
modulation	0.541666667
Czech	0.355263158
privatization	0.355263158
accordance	0.355263158
accordance	0.381578947
Governance	0.357142857
Governance	0.361111111
Governance	0.402777778
destinations	0.357142857
watershed	0.357142857
justice	0.357142857
shot	0.359375
appropriations	0.359375
excise	0.359375
circumstances	0.359375
legislator	0.359375
continuity	0.359375
endeavours	0.359375
tensions	0.359375
regulators	0.359375
SK	0.361111111
SK	0.533333333
Repeal	0.361111111
Repeal	0.455882353
subsistence	0.361111111
subsistence	0.394736842
subsistence	0.397058824
subsistence	0.486111111
Observation	0.361111111
distortions	0.361111111
notification	0.3625
notification	0.367647059
Regulations	0.3625
Palestinians	0.363636364
Palestinians	0.375
Palestinians	0.421875
placards	0.364583333
placards	0.453125
secretariat	0.366666667
secretariat	0.382352941
secretariat	0.382352941
secretariat	0.46875
secretariat	0.5
Communist	0.366666667
deputy	0.366666667
thereabouts	0.366666667
Transfers	0.366666667
waiver	0.366666667
Weber	0.366666667
monasteries	0.367647059
Ghana	0.367647059
submission	0.367647059
Tibetans	0.367647059
Tibetans	0.382352941
Tibetans	0.392857143
Tibetans	0.397058824
Cyprus	0.367647059
Presidente	0.367647059
Retrofitting	0.368421053
Yugoslav	0.368421053
Yugoslav	0.410714286
Yugoslav	0.45
disinformation	0.368421053
uncertainties	0.369047619
Syndrome	0.369047619
innovation	0.369047619
tributes	0.375
tractors	0.375
affront	0.375
blocs	0.375
Events	0.375
predictability	0.375
predictability	0.411764706
commentators	0.375
repeal	0.375
Inclusion	0.375
Cesare	0.375
Cesare	0.441176471
Cesare	0.55
Slums	0.375
tabling	0.375
abbreviation	0.375
importation	0.375
Hungary	0.375
Hungary	0.394736842
Hungary	0.397058824
Frankfurt	0.375
reintroduction	0.375
reintroduction	0.45
reintroduction	0.486111111
Evaluation	0.375
Barcelona	0.375
Forwarding	0.375
Nepalese	0.375
Nepalese	0.4
Martens	0.375
Martens	0.40625
Martens	0.446428571
Martens	0.453125
commission	0.375
reform	0.375
credibility	0.375
Croatian	0.375
Timor	0.381578947
Timor	0.45
Timor	0.489583333
Nicaragua	0.381578947
USSR	0.381578947
electrolysis	0.382352941
hooligans	0.382352941
monopolies	0.382352941
Authorisation	0.382352941
Implementing	0.383333333
Aden	0.383333333
Palestine	0.383333333
redundancies	0.383333333
redundancies	0.4
insistence	0.383333333
divergence	0.4
sludge	0.383333333
Groundwater	0.383333333
accession	0.384615385
accession	0.44047619
accession	0.441176471
accession	0.482142857
accession	0.5
accession	0.5
charity	0.3875
cyclist	0.3875
Romero	0.388888889
downturn	0.388888889
II	0.388888889
Tribunal	0.388888889
centres	0.390625
Parkinson	0.390625
lorries	0.390625
converter	0.390625
Rabat	0.390625
dissidents	0.390625
remit	0.392857143
Bowles	0.392857143
Bowles	0.533333333
Bowles	0.544117647
volatility	0.392857143
volatility	0.416666667
Balkan	0.392857143
amphibians	0.392857143
Singh	0.394736842
Singh	0.464285714
Immunities	0.394736842
imminence	0.394736842
expiry	0.397058824
expiry	0.425
expiry	0.514705882
expiry	0.517857143
Marseilles	0.397058824
Resumption	0.397058824
Resumption	0.453125
Liechtenstein	0.397058824
Liechtenstein	0.410714286
Liechtenstein	0.447368421
Liechtenstein	0.517857143
Liechtenstein	0.546875
Insolvency	0.397058824
militias	0.397058824
Autonomous	0.397058824
speculations	0.397058824
reciprocity	0.4
reciprocity	0.455882353
conciliation	0.4
conciliation	0.402777778
conciliation	0.466666667
conciliation	0.470588235
conciliation	0.546875
misgivings	0.4
Albania	0.4
deficit	0.4
fascists	0.4
Kiev	0.402777778
counterbalance	0.402777778
Geneva	0.402777778
deterrence	0.402777778
tonne	0.402777778
proxies	0.404761905
stereotyping	0.40625
deterioration	0.40625
vigilance	0.40625
Federation	0.40625
cartography	0.40625
Transnational	0.40625
Capital	0.40625
deliberation	0.40625
fluidity	0.407894737
scopes	0.410714286
Papua	0.410714286
sacraments	0.410714286
discrepancies	0.410714286
hierarchy	0.411764706
collage	0.411764706
Ministerial	0.411764706
Ministerial	0.458333333
modernity	0.411764706
phrases	0.411764706
instigators	0.416666667
sovereignty	0.416666667
Lulling	0.416666667
Ries	0.416666667
Amending	0.416666667
siting	0.416666667
immobility	0.416666667
moratorium	0.416666667
CRS	0.416666667
Maritime	0.416666667
Maritime	0.464285714
Maritime	0.485294118
conventions	0.421052632
sufferers	0.421052632
summits	0.421052632
forgeries	0.421875
Madagascar	0.421875
transposition	0.421875
transposition	0.45
Caucasus	0.421875
Caucasus	0.5
Caucasus	0.517857143
Caucasus	0.535714286
Caucasus	0.602941176
carcinogens	0.421875
albinos	0.425
albinos	0.452380952
Protocol	0.425
constituency	0.425
signatories	0.425
signatories	0.444444444
emergence	0.426470588
Finns	0.426470588
groundwater	0.426470588
linkages	0.426470588
ratification	0.426470588
ratification	0.430555556
ratification	0.4375
ratification	0.484375
ratification	0.4875
oligarchy	0.426470588
hectares	0.428571429
indent	0.428571429
indent	0.464285714
Excellencies	0.428571429
precedence	0.430555556
Parliamentary	0.430555556
misappropriation	0.433333333
aerospace	0.433333333
Campos	0.434210526
Campos	0.466666667
Ombudsman	0.434210526
Ombudsman	0.485294118
Ombudsman	0.513888889
Ombudsman	0.59375
Ombudsman	0.617647059
Ombudsman	0.725
periphery	0.5
Artemis	0.666666667
Glasgow	0.4375
admissibility	0.4375
admissibility	0.446428571
admissibility	0.546875
CITES	0.4375
CITES	0.485294118
raison	0.4375
fortitude	0.44047619
BG	0.441176471
BG	0.444444444
BG	0.466666667
BG	0.541666667
Coherence	0.441176471
FR	0.441176471
Sates	0.441176471
Berger	0.443181818
commemoration	0.444444444
Recital	0.446428571
malaise	0.446428571
Leone	0.446428571
disbursement	0.447368421
incomprehensible	0.45
ET	0.45
Falconer	0.45
multinationals	0.452380952
soya	0.452380952
Madeira	0.453125
disparity	0.454545455
Golgotha	0.455882353
MSS	0.455882353
Guinea	0.455882353
Azores	0.455882353
Azores	0.527777778
resumption	0.455882353
resumption	0.6
Burdens	0.455882353
plenary	0.455882353
plenary	0.533333333
plenary	0.566666667
plenary	0.592105263
maritime	0.458333333
Allegation	0.458333333
shortfall	0.460526316
xenophobia	0.4625
xenophobia	0.589285714
TEC	0.464285714
TEC	0.5
Lithuanian	0.464285714
fragility	0.466666667
Caracas	0.466666667
Petersen	0.466666667
Dominica	0.46875
unanimity	0.46875
unanimity	0.5
recital	0.46875
recital	0.486111111
Regulation	0.46875
ambiguities	0.46875
transatlantic	0.470588235
trepidation	0.470588235
Cohesion	0.470588235
Cohesion	0.5
rigour	0.470588235
indebtedness	0.470588235
reallocation	0.470588235
Brie	0.472222222
afield	0.472222222
manifestos	0.475
stabilisers	0.480769231
stabilisers	0.5
Conciliation	0.482142857
Conciliation	0.523809524
Conciliation	0.573529412
del	0.482142857
guarantor	0.482142857
Intranet	0.483333333
III	0.483333333
SAA	0.485294118
colonialism	0.485294118
sterilisation	0.485294118
VI	0.485294118
Secretariat	0.485294118
Secretariat	0.486842105
Secretariat	0.5
quorum	0.486111111
quorum	0.486111111
quorum	0.55
Blanco	0.486842105
Blanco	0.5
mutuality	0.4875
Jean	0.4875
rapprochement	0.5
flounder	0.5
impetus	0.5
Goethe	0.5
Sheikh	0.5
DE	0.5
DE	0.775
Johannesburg	0.5
disarmament	0.5
deregulation	0.5
PT	0.5
yachtsman	0.5
ECON	0.5
arbitration	0.5
VIS	0.5
VIS	0.547619048
VIS	0.555555556
VIS	0.573529412
Deutsche	0.5
sclerosis	0.55952381
Micronesia	0.513888889
Coppin	0.515625
Antes	0.516666667
forfeiture	0.516666667
Thematic	0.523809524
Pereira	0.527777778
COM	0.529411765
von	0.53125
Denominations	0.53125
Aegean	0.533333333
GUE	0.533333333
GUE	0.546875
asbestos	0.533333333
dissenters	0.535714286
El	0.538461538
CS	0.541666667
CS	0.640625
Es	0.544117647
decommissioning	0.544117647
SYN	0.546875
Hague	0.55
manoeuvring	0.553571429
underpinning	0.553571429
Ayatollah	0.555555556
platitudes	0.557692308
theocracy	0.558823529
dissident	0.565789474
proviso	0.566666667
nostrum	0.566666667
PL	0.569444444
multiplicity	0.571428571
totalitarianism	0.573529412
Erasmus	0.578125
strom	0.578125
Omnibus	0.588235294
Leonardo	0.59375
EMU	0.605263158
LAG	0.605263158
EP	0.611111111
Giuseppe	0.615384615
DG	0.631578947
entreaty	0.633333333
thalidomide	0.640625
thalidomide	0.735294118
austerity	0.640625
EL	0.644736842
boatswain	0.65
Shanks	0.65625
jurisprudence	0.671875
Emir	0.675
Quod	0.678571429
paedophiles	0.680555556
